author_id,display_name,career_start,career_end,n_ai_works,origin_group,abroad,abroad_year,hit,hit_year,pi_year,pi,active,recent_group
A5051431512,Nir Drucker,2012,2025,64,Other Western,True,2017.0,True,2019.0,2018.0,True,True,Other Western
A5068394403,Alexis Conneau,2016,2023,62,Other Western,True,2018.0,True,2017.0,2016.0,True,True,Other Western
A5043289060,Loïc Barrault,2005,2025,120,Continental Europe,True,2006.0,True,2009.0,2008.0,True,True,Anglosphere ex-US
A5053775980,Tomer Koren,2011,2026,117,Other Western,True,2014.0,True,2011.0,2012.0,True,True,Other Western
A5023321125,Nikolai Safiullin,2016,2025,11,Other Civilizations,False,,False,,2019.0,True,True,Other Civilizations
A5107868825,P. Chigansky,2000,2012,10,United States,True,2000.0,True,2004.0,2006.0,True,False,
A5101878749,M. Ashok Kumar,2015,2023,10,Other Western,True,2018.0,True,2015.0,2017.0,True,True,Hindu
A5065705720,Rajesh Sundaresan,2006,2025,33,Hindu,False,,False,,2006.0,True,True,Hindu
A5045297291,F. Shikerman,2007,2013,6,Other Western,False,,True,2007.0,,False,False,
A5002033273,Avi Pe’er,2003,2026,58,Other Western,True,2007.0,True,2004.0,2012.0,True,True,Other Western
A5002762894,Brendon W. Lovett,2003,2026,76,Anglosphere ex-US,False,,True,2003.0,2006.0,True,True,Anglosphere ex-US
A5011823283,Ahsan Nazir,2002,2026,40,Anglosphere ex-US,True,2002.0,True,2002.0,2010.0,True,True,Anglosphere ex-US
A5033035493,E. Pazy,2001,2006,13,Continental Europe,True,2003.0,True,2001.0,2006.0,True,False,
A5081274833,S. D. Barrett,2002,2014,48,Anglosphere ex-US,True,2004.0,True,2002.0,2003.0,True,False,
A5004662028,G. Andrew D. Briggs,2003,2024,32,Anglosphere ex-US,False,,True,2009.0,2003.0,True,True,Anglosphere ex-US
A5029787951,Artem Khyzha,2012,2024,16,Continental Europe,False,,True,2017.0,2014.0,True,True,Other Western
A5040528930,Constantin Enea,2002,2025,77,Continental Europe,False,,True,2008.0,2002.0,True,True,Continental Europe
A5026624853,Aleksandar Nanevski,2001,2026,65,United States,True,2007.0,True,2004.0,2002.0,True,True,Continental Europe
A5082349206,Noam Rinetzky,2001,2022,45,Other Western,False,,True,2001.0,2007.0,True,True,Other Western
A5102884448,Sharon Shoham,2003,2026,93,Other Western,False,,True,2003.0,2005.0,True,True,Other Western
A5000415323,Udi Boker,2005,2026,57,Other Western,True,2011.0,True,2011.0,2018.0,True,True,Other Western
A5063420865,Jonathan Dunn,2013,2025,48,United States,True,2018.0,False,,2013.0,True,True,Anglosphere ex-US
A5006345472,Maura I. Burke,2014,2026,3,United States,False,,False,,2016.0,True,True,
A5062217711,Lisa Gandy,2006,2026,16,United States,False,,True,2013.0,2012.0,True,True,United States
A5085054440,Sergey Kanareykin,2013,2014,2,United States,False,,True,2013.0,,False,False,
A5080380227,Oren Kapah,2004,2014,17,Other Western,False,,True,2004.0,2004.0,True,False,
A5070914351,Matthew E. Taylor,2003,2025,228,United States,False,,True,2005.0,2007.0,True,True,Anglosphere ex-US
A5110275365,Ophir Frieder,2007,2014,8,United States,False,,True,2013.0,2007.0,True,False,
A5077351145,Scott B. Morris,2013,2014,2,United States,False,,False,,,False,False,
A5089337805,Michael Peleg,2003,2024,6,Other Western,False,,True,2003.0,,False,True,Other Western
A5005696594,Amichai Sanderovich,2006,2006,2,Other Western,False,,False,,,False,False,
A5043322097,Ammar Mohammed,2009,2026,72,Continental Europe,True,2012.0,False,,2010.0,True,True,Islamic
A5054860478,Mohammed Sakre,2009,2023,10,Islamic,False,,False,,2010.0,True,True,Islamic
A5075240167,Didik Indrayana,2015,2025,18,Islamic,False,,False,,2015.0,True,True,Islamic
A5101439203,Tahir Nadeem Malik,2006,2023,5,Islamic,False,,False,,2022.0,True,True,Islamic
A5012148158,Bijan Davvaz,2001,2026,139,Islamic,False,,True,2004.0,2001.0,True,True,Islamic
A5051618314,Yuslena Sari,2015,2025,38,Islamic,False,,True,2019.0,2016.0,True,True,Islamic
A5021486420,Ibtissam Abnane,2015,2025,27,Islamic,False,,True,2018.0,2020.0,True,True,Islamic
A5080606292,Ford Lumban Gaol,2007,2026,85,Islamic,False,,False,,2010.0,True,True,Islamic
A5054336747,Benfano Soewito,2007,2026,52,United States,True,2010.0,True,2009.0,2008.0,True,True,Islamic
A5036949688,Harco Leslie Hendric Spits Warnars,2010,2026,80,Islamic,False,,True,2016.0,2010.0,True,True,Islamic
A5088935034,Najwa Aaraj,2007,2024,30,United States,False,,True,2008.0,2022.0,True,True,Islamic
A5008132460,Chiara Marcolla,2011,2025,37,Continental Europe,False,,True,2012.0,2011.0,True,True,Islamic
A5103096351,Xiaojie Zhu,2012,2026,31,Sinic,True,2018.0,True,2015.0,2014.0,True,True,Islamic
A5015793565,Fatima Guerouate,2016,2026,17,Islamic,False,,True,2023.0,2022.0,True,True,Islamic
A5084952808,Mohamed Sbihi,2015,2025,7,Islamic,False,,False,,2016.0,True,True,Islamic
A5020385970,Rustamjon S. Muradov,2014,2022,3,Islamic,False,,False,,2014.0,True,True,Islamic
A5010064223,Adnan Abid,2010,2025,38,Islamic,True,2016.0,False,,2010.0,True,True,Islamic
A5043334531,Haitham Nobanee,2016,2024,20,United States,True,2016.0,True,2021.0,2019.0,True,True,Islamic
A5067730154,Malik Muhammad Saad Missen,2009,2026,52,Continental Europe,True,2012.0,True,2009.0,2009.0,True,True,Islamic
A5052197491,Muhammad Abubakar Siddique,2014,2023,10,Sinic,True,2020.0,True,2021.0,2014.0,True,True,Islamic
A5036596952,Özlem Selçuk Zorer,2007,2020,4,Islamic,False,,True,2008.0,2020.0,True,True,
A5009345499,Hasan Ceylan,2007,2008,2,Islamic,False,,True,2008.0,,False,False,
A5102924602,Mahmut Doğru,2003,2021,13,Islamic,True,2008.0,False,,2003.0,True,True,Islamic
A5083379906,Adila Firdaus Arbain,2014,2021,3,Islamic,False,,False,,,False,True,Islamic
A5049038701,Imam Cholissodin,2011,2024,41,Islamic,False,,True,2016.0,2011.0,True,True,Islamic
A5009046129,Mear M. R. Koochakie,2014,2021,5,Islamic,False,,False,,2014.0,True,True,Islamic
A5074292769,Zeynep Orman,2010,2026,37,Islamic,False,,True,2014.0,2014.0,True,True,Islamic
A5101499619,Shaopeng Chen,2013,2023,5,Sinic,False,,False,,,False,True,Sinic
A5101949194,Yong Huang,2008,2026,14,Sinic,False,,False,,2022.0,True,True,Sinic
A5002013958,Amer Ibrahim Al‐Omari,2009,2025,19,Islamic,False,,False,,2009.0,True,True,Islamic
A5004205251,Saïd Elbanna,2009,2025,21,Islamic,False,,True,2016.0,2009.0,True,True,Islamic
A5021636957,Erika Buchari,2016,2025,15,Islamic,False,,False,,2016.0,True,True,Islamic
A5000296607,Sherif Sakr,2004,2024,206,Continental Europe,True,2008.0,True,2004.0,2004.0,True,True,Continental Europe
A5035324299,Marcin Wylot,2012,2019,27,Continental Europe,True,2012.0,True,2014.0,2013.0,True,False,
A5027667267,Raghava Mutharaju,2010,2026,88,United States,False,,True,2010.0,2012.0,True,True,Hindu
A5084289174,Danh Le-Phuoc,2006,2026,87,Sinic,True,2008.0,True,2008.0,2009.0,True,True,Continental Europe
A5081454566,Eko Darwiyanto,2014,2025,69,Islamic,False,,True,2019.0,2015.0,True,True,Islamic
A5077277854,Dawam Dwi Jatmiko Sumawi,2016,2020,3,Islamic,False,,False,,2016.0,True,True,
A5077562697,Firman Tempola,2015,2025,26,Islamic,False,,True,2019.0,2018.0,True,True,Islamic
A5074170577,Aina Musdholifah,2009,2026,62,Islamic,False,,True,2015.0,2009.0,True,True,Islamic
A5069439836,Lilik Sumaryanti,2015,2023,13,Islamic,False,,True,2015.0,2019.0,True,True,Islamic
A5002384202,Mina Towhidi,2001,2016,7,Islamic,False,,False,,2003.0,True,False,
A5089593614,Tagelsir Mohamed Gasmelseid,2006,2016,16,Islamic,False,,False,,2006.0,True,False,
A5025990553,Alwis Nazir,2016,2025,40,Islamic,False,,True,2016.0,2017.0,True,True,Islamic
A5048698431,Fadhilah Syafria,2014,2026,60,Islamic,False,,False,,2014.0,True,True,Islamic
A5090785199,Elvia Budianita,2013,2025,57,Islamic,False,,False,,2014.0,True,True,Islamic
A5069702502,Lola Oktavia,2015,2026,19,Islamic,False,,False,,2015.0,True,True,Islamic
A5057403751,A. Niknam,2011,2013,2,Islamic,False,,False,,,False,False,
A5060518998,Pourya Hoseini,2010,2025,8,Islamic,False,,True,2015.0,2011.0,True,True,United States
A5054090474,Abdul Ghani Abro,2011,2023,16,Islamic,False,,True,2014.0,2013.0,True,True,Islamic
A5044694357,Junita Mohamad–Saleh,2001,2024,48,Anglosphere ex-US,True,2005.0,True,2008.0,2001.0,True,True,Islamic
A5108555937,Zahra Rahimi,2010,2026,25,Islamic,True,2013.0,True,2017.0,2019.0,True,True,Islamic
A5077932626,Seyed Mohammad Jafar Jalali,2016,2024,25,Islamic,True,2019.0,True,2019.0,2020.0,True,True,Anglosphere ex-US
A5088657689,Ashikur Rahman,2008,2025,16,Islamic,True,2008.0,False,,2008.0,True,True,Islamic
A5015293969,Saeid Nahavandi,2001,2026,261,Anglosphere ex-US,False,,True,2009.0,2001.0,True,True,Anglosphere ex-US
A5086190427,Alberto Ochoa,2000,2026,76,Other Civilizations,True,2003.0,True,2000.0,2002.0,True,True,Other Civilizations
A5050913508,Souheib Baarir,2007,2026,25,Continental Europe,False,,False,,2025.0,True,True,Continental Europe
A5027115620,Nazori Agani,2012,2018,17,Islamic,False,,False,,2012.0,True,False,
A5101559000,Marwan Ramli,2016,2025,20,Islamic,False,,False,,2017.0,True,True,Islamic
A5110235978,S.M. Monzurur Rahman,2010,2024,8,Islamic,True,2015.0,True,2012.0,2012.0,True,True,United States
A5079980006,Mohammed Rokibul Alam Kotwal,2010,2015,36,Islamic,True,2010.0,True,2015.0,2010.0,True,False,
A5017640272,Maryam Ezati,2014,2026,7,Islamic,False,,False,,,False,True,Islamic
A5034144040,Ebrahim Gholami,2016,2026,10,Islamic,False,,False,,2016.0,True,True,Islamic
A5064275331,Kazi Hassan Robin,2015,2026,8,Anglosphere ex-US,True,2019.0,False,,2015.0,True,True,Islamic
A5110952801,Ir Albarda,2013,2019,8,Islamic,False,,False,,2013.0,True,False,
A5107904827,Ali Shihab Sabbir,2016,2018,2,Islamic,False,,False,,2018.0,True,False,
A5063193249,Masoud Daneshtalab,2006,2026,62,Islamic,False,,False,,2020.0,True,True,Continental Europe
A5004658533,Dhanar Intan Surya Saputra,2013,2026,41,Islamic,False,,True,2019.0,2013.0,True,True,Islamic
A5056657508,Sitaresmi Wahyu Handani,2015,2026,12,Islamic,True,2021.0,True,2016.0,2015.0,True,True,Islamic
A5075562557,Peter McBurney,2001,2025,222,Anglosphere ex-US,True,2001.0,True,2001.0,2001.0,True,True,Anglosphere ex-US
A5009232244,Iyad Rahwan,2001,2026,164,Anglosphere ex-US,True,2004.0,True,2002.0,2004.0,True,True,Continental Europe
A5000925369,Nicolas Maudet,2000,2026,154,Anglosphere ex-US,True,2000.0,True,2002.0,2000.0,True,True,Continental Europe
A5038645148,Fatma Slaimi,2013,2017,5,Islamic,True,2016.0,False,,2017.0,True,False,
A5102864036,Sana Sellami,2006,2026,47,Continental Europe,True,2008.0,False,,2012.0,True,True,Continental Europe
A5053966515,Ahlem Ben Hassine,2002,2022,14,Japanese,True,2002.0,True,2006.0,2004.0,True,True,Islamic
A5072454562,Souad Benomrane,2013,2016,5,Islamic,False,,True,2016.0,,False,False,
A5086754666,Zied Sellami,2009,2020,26,Continental Europe,False,,True,2012.0,2012.0,True,True,
A5005469667,Mounir Ben Ayed,2005,2024,65,Continental Europe,True,2005.0,True,2010.0,2013.0,True,True,Islamic
A5087915634,Moawad I. Dessouky,2008,2025,50,Islamic,False,,True,2008.0,2010.0,True,True,Islamic
A5111907529,Altyeb Altaher,2011,2017,7,Islamic,False,,True,2011.0,2017.0,True,False,
A5075636472,Sasa Ani Arnomo,2013,2025,30,Islamic,False,,False,,2013.0,True,True,Islamic
A5011189178,Abdelhak Boutaleb,2011,2025,22,Islamic,True,2016.0,False,,2013.0,True,True,Islamic
A5083793569,Usman Akhtar,2015,2020,11,Sinic,True,2015.0,True,2020.0,2017.0,True,True,
A5063432011,Asad Masood Khattak,2008,2025,83,Sinic,True,2008.0,True,2009.0,2017.0,True,True,Islamic
A5112049288,Sungyoung Lee,2006,2025,24,Sinic,False,,True,2007.0,2006.0,True,True,Sinic
A5011574113,Abdul Razaque,2012,2025,56,United States,True,2016.0,True,2015.0,2015.0,True,True,Islamic
A5031684481,Munif Alotaibi,2014,2025,15,United States,True,2020.0,True,2021.0,2014.0,True,True,Islamic
A5053747503,Bandar Alotaibi,2014,2026,24,United States,True,2020.0,True,2016.0,2021.0,True,True,Islamic
A5087436950,Hamoud Alshammari,2013,2025,21,United States,True,2018.0,True,2020.0,2016.0,True,True,Islamic
A5045948097,Shams Ul‐Hadi,2003,2012,2,Islamic,False,,False,,2003.0,True,False,
A5001457111,Shuhab D. Khan,2004,2025,66,United States,False,,True,2006.0,2005.0,True,True,United States
A5103459483,Abdul S. Khan,2012,2019,2,Islamic,False,,False,,2012.0,True,False,
A5002305714,Nursabillilah Mohd Ali,2013,2025,10,Islamic,False,,False,,,False,True,Islamic
A5030627586,Yasir Mohd Mustafah,2009,2024,12,Anglosphere ex-US,True,2013.0,False,,2015.0,True,True,Islamic
A5113797134,Abdur Rehman,2014,2026,30,Islamic,False,,True,2014.0,2017.0,True,True,Islamic
A5009282836,Muhammad Adnan Khan,2016,2026,110,Islamic,True,2021.0,True,2020.0,2016.0,True,True,Islamic
A5010072422,Julius Beneoluchi Odili,2015,2025,35,Islamic,True,2020.0,True,2015.0,2017.0,True,True,Other Civilizations
A5061972697,Mohd Nizam Mohmad Kahar,2007,2022,22,Islamic,True,2013.0,True,2015.0,2015.0,True,True,Islamic
A5087199658,A. Noraziah,2009,2023,48,Islamic,False,,True,2009.0,2009.0,True,True,Islamic
A5086892584,Riaz Ul Haq,2016,2017,2,Islamic,False,,False,,2017.0,True,False,
A5056617355,Sri Hesti Heriwati,2012,2024,3,Islamic,False,,False,,2012.0,True,True,Islamic
A5091504940,Abbas Ali Ahangar,2003,2024,10,Islamic,False,,False,,2003.0,True,True,Islamic
A5005902299,Xiu‐Bo Chen,2006,2026,258,Sinic,False,,True,2006.0,2010.0,True,True,Sinic
A5076870712,Haseeb Ahmad,2015,2025,45,Sinic,True,2016.0,True,2017.0,2015.0,True,True,Islamic
A5100722817,Yuling Chen,2004,2026,107,Anglosphere ex-US,True,2008.0,False,,2004.0,True,True,Sinic
A5088759748,Mohsen Davarynejad,2006,2014,10,Islamic,True,2010.0,True,2008.0,2014.0,True,False,
A5056660688,Naser Pariz,2004,2025,34,Islamic,False,,False,,2007.0,True,True,Islamic
A5033401053,Amel Hebboul,2011,2026,7,Islamic,True,2015.0,True,2015.0,,False,True,Anglosphere ex-US
A5058542597,Fella Hachouf,2003,2024,17,Islamic,False,,False,,2008.0,True,True,Islamic
A5050206232,Amel Boulemnadjel,2012,2015,5,Islamic,False,,False,,2015.0,True,False,
A5034939930,Rosdiazli Ibrahim,2007,2025,35,Islamic,True,2007.0,True,2015.0,2008.0,True,True,Islamic
A5008956750,Mohammad Ali Awan,2005,2005,2,Islamic,True,2005.0,False,,,False,False,
A5079132347,Shahid Khan,2005,2024,6,Islamic,True,2005.0,False,,2005.0,True,True,Islamic
A5027348120,Payam Samadi Miandoab,2016,2025,4,Islamic,False,,False,,,False,True,Islamic
A5064658239,Riad Sonbol,2008,2026,13,Islamic,False,,False,,2025.0,True,True,Islamic
A5109254937,Mohammed Said Desouki,2008,2008,2,Islamic,False,,False,,2008.0,True,False,
A5004252217,Charles Borromeo,2010,2018,3,United States,True,2013.0,True,2010.0,,False,False,
A5087322025,Melissa D. Clarkson,2012,2026,9,United States,False,,False,,2012.0,True,True,United States
A5068803926,Timothy C. Cox,2013,2014,2,United States,True,2014.0,False,,2014.0,True,False,
A5024438425,Landon T Detwiler,2003,2026,31,United States,False,,True,2005.0,2009.0,True,True,United States
A5082929960,Harry Hochheiser,2000,2025,59,United States,True,2004.0,True,2003.0,2000.0,True,True,United States
A5028606663,Ravensara S. Travillian,2003,2016,5,United States,False,,False,,,False,False,
A5011696476,Devanny Gumulya,2016,2024,7,Islamic,False,,False,,2018.0,True,True,Islamic
A5041395015,A. H. Mazinan,2008,2025,23,Islamic,False,,True,2009.0,2014.0,True,True,Islamic
A5090914674,M. F. Kazemi,2010,2010,4,Islamic,False,,False,,2010.0,True,False,
A5075528213,Hamed Shahbazi,2007,2026,22,Islamic,False,,False,,2010.0,True,True,Islamic
A5112404902,Ahmad Rofiq Hakim,2012,2021,10,Islamic,False,,False,,,False,True,Islamic
A5035846947,Heny Pratiwi,2013,2025,24,Islamic,False,,True,2019.0,2013.0,True,True,Islamic
A5078351037,Md. Iftekharul Alam Efat,2013,2026,7,Islamic,False,,False,,2020.0,True,True,Islamic
A5091318289,Alireza Khalili Asboei,2012,2025,30,Islamic,False,,True,2012.0,2013.0,True,True,Islamic
A5068738528,M. Fariz Fadillah Mardianto,2015,2025,21,Islamic,False,,False,,2015.0,True,True,Islamic
A5022586870,Sediono Sediono,2009,2023,3,Islamic,False,,False,,2009.0,True,True,Islamic
A5022904317,Murat Sarı,2010,2025,15,Islamic,False,,True,2010.0,2015.0,True,True,Islamic
A5044769794,Budhi Irawan,2011,2024,87,Islamic,False,,True,2019.0,2011.0,True,True,Islamic
A5078828479,Arief Hermawan,2008,2025,49,Islamic,False,,True,2015.0,2008.0,True,True,Islamic
A5036500940,Donny Avianto,2014,2025,45,Islamic,False,,False,,2014.0,True,True,Islamic
A5011367029,Ryhor Prakapovich,2013,2022,6,Other Civilizations,False,,False,,2013.0,True,True,Other Civilizations
A5033175769,Asri Mulyani,2014,2026,79,Islamic,False,,True,2016.0,2014.0,True,True,Islamic
A5114144644,Sri Sulastri,2013,2023,11,Islamic,False,,False,,2013.0,True,True,Islamic
A5100692320,Jianping Li,2001,2025,166,Sinic,False,,False,,2003.0,True,True,Sinic
A5083988884,Chaker Mezioud,2009,2025,8,Islamic,False,,True,2016.0,,False,True,Islamic
A5019331150,Amer Draa,2004,2023,36,Islamic,False,,True,2005.0,2004.0,True,True,Islamic
A5109375672,Zakaria Abd El Moiz Dahi,2015,2023,6,Islamic,False,,True,2016.0,2017.0,True,True,Continental Europe
A5010412952,Eko Hartanto,2013,2024,5,Islamic,False,,False,,2013.0,True,True,Islamic
A5016339562,Ihab Talkhan,2003,2019,8,Islamic,False,,False,,2012.0,True,False,
A5036658777,Hany Sallam,2006,2021,5,Islamic,True,2009.0,False,,2021.0,True,True,Islamic
A5113787855,M. Ashour,2006,2018,6,Islamic,False,,False,,2006.0,True,False,
A5085938013,Abu Salam,2006,2026,42,Islamic,False,,False,,2013.0,True,True,Islamic
A5091355398,Yasemin Gültepe,2014,2021,14,Islamic,False,,False,,2014.0,True,True,
A5035931349,Murat Osman Ünalır,2004,2026,52,Islamic,False,,False,,2004.0,True,True,Islamic
A5043039547,Serdar İplikçi,2000,2026,12,Islamic,False,,True,2002.0,2000.0,True,True,Islamic
A5038556577,Mourad Oqla Massa’deh,2011,2025,10,Islamic,False,,False,,2011.0,True,True,Islamic
A5016035295,Abd Ulazeez Alkouri,2012,2025,11,Islamic,False,,True,2014.0,2019.0,True,True,Islamic
A5086606810,Mohd Shahizan Othman,2002,2026,51,Islamic,False,,False,,2004.0,True,True,Islamic
A5014843753,Heru Satria Tambunan,2016,2026,42,Islamic,False,,True,2019.0,2016.0,True,True,Islamic
A5100773532,Sumarno Sumarno,2009,2026,96,Islamic,False,,False,,2014.0,True,True,Islamic
A5081678536,Mohammed Azmi Al‐Betar,2010,2026,163,Islamic,False,,True,2010.0,2010.0,True,True,Islamic
A5101057700,Helen Tan,2015,2023,5,Islamic,False,,False,,2023.0,True,True,Islamic
A5090989886,Sri Jumini,2014,2023,8,Islamic,False,,False,,2015.0,True,True,Islamic
